brand,year,model,genes
COOKER,2020,COOL FIGHTING SHANG A11,73|3837|94|42|1629|9471|7109|381|8198|1521|1196|2147|2858|4932|5503|1171|1226|3753|6797|87|2154|402|57|8856|1608|64|1323|1630|8086|1236|54|5281|2740|1112|1252|1257|7691|13473|4737|1905|1070|4747|7990|3178|30|1324|1125|261|1144|1086|4033|1211|1270|5068|5283|864|1250|67|1908|98|8257|1297|1216|792|1455|5226|1281|310|740|165|1232|3812|7116|5459|3155|1095|8230|13274|103|6118|38|9209|8754|33|8157|443|14|614|7023|3180|790|10|4733|8080|5210|74|1225|3914|55|1571|1174|4178|7029|6396|56|224|1101|481|5285|1193|1446|5148|41|923|105|1219|19|1336|2737
COOKER,2020,COOL PLAY 10,2539|73|5003|2302|2229|94|2201|4513|7109|9120|4512|1619|7015|4932|7259|6797|87|7064|64|54|247|5281|1573|9201|2233|1112|1124|1347|909|8624|88|1560|9130|8698|1026|4737|1905|6555|4747|2330|30|1125|1342|1144|2489|6526|67|4716|1908|98|1297|1455|4686|2187|12889|5226|11987|7116|2525|6118|2376|78|532|868|33|2943|2347|14|7023|1579|9007|5084|2232|10|2375|11298|2254|5039|11811|5210|4704|74|4547|55|7029|2225|6396|1088|8411|5285|1343|4530|2661|1446|6501|41|1589|2295|1574|5120|2600|806|655|4951|11302
COOKER,2020,COOL X10,73|2302|94|12967|7109|381|9120|1619|9211|4932|7259|87|402|2949|64|1630|54|5281|2740|1573|2233|1124|8624|88|1560|9130|6086|775|1905|4747|2330|30|1125|261|1342|1144|1547|67|1908|98|1297|1455|1062|8275|5226|1572|310|165|7116|13274|103|6118|2376|1554|78|33|2347|443|14|614|7023|1579|9007|5084|10|2375|4733|2254|5039|5210|74|55|7029|5161|6396|224|1088|8411|5285|1343|1446|5390|41|1529|105|2295|1574|6803|4930|1349|9983|701|4951|2737
COOLER,2013,COOLBI MAX,9803|42|4513|4627|4932|13951|9338|57|2993|1630|5281|7119|1124|9055|1967|5095|282|1905|4747|5514|30|1342|1144|8556|1270|1544|5283|1908|1216|2187|1572|1232|1040|2376|1554|5352|14|1579|5282|1609|1344|10|8195|7628|2375|4922|1225|4547|1571|1755|6396|56|7963|1088|1343|4530|1193|5139|1529|1219|19|1574|4965|2737
COOLER,2013,KOBE HALO,1740|42|4513|6599|2147|4932|13951|2154|57|1630|54|234|5281|1124|9055|1967|1973|1857|5095|1808|537|4646|1905|4747|2330|30|1342|6004|8556|1544|5283|1908|2930|6324|1572|1238|1232|2911|1040|2376|1554|532|9391|614|1579|5282|1344|8195|7628|2375|4922|4547|55|9687|1571|9149|1755|56|1975|7963|1088|1343|4530|1529|1713|2295|1959|19|1574|5120|639|2737
COOLER,2013,KOBE MAX,9803|42|4513|4627|2147|4932|3607|13951|9338|2154|57|2993|1630|54|5281|7119|1124|9055|1967|5095|282|1905|4747|2330|5514|30|1342|1144|8556|1270|1544|5283|1908|1216|1572|1232|4175|2376|1554|5352|1579|5282|1609|1344|8195|7628|2375|4922|1225|1032|4547|55|1571|9149|4016|1755|6396|56|7963|1088|1343|4530|1193|5139|1529|2295|1219|19|1574|4965|2737
COOLER,2013,KOBE MUSE,8749|1740|42|4513|6397|4932|13951|57|7215|10165|1630|54|234|5281|1124|1857|5095|1808|537|3169|1905|2330|30|1342|1544|5283|1908|2187|1572|1238|1232|1040|6118|6529|2376|1554|3125|532|8166|614|1579|5282|7237|1609|1344|8195|2375|4922|5384|1075|4547|8980|55|1571|9149|2822|1755|5943|56|7657|1088|1343|4530|1529|1713|2295|19|9168|1574|5120|8889|9342|639|2737
COOLER,2014,KOBE HALO,94|1740|42|4513|1269|4932|13951|87|57|1630|54|5281|7119|1857|1905|2330|30|1342|1144|1270|1544|5283|1908|1216|1572|1232|6118|2376|1554|1579|5282|1344|2375|1884|1225|4547|55|1571|1316|56|1343|4530|1193|1529|1713|2295|1219|19|1574
COOLER,2014,KOBE MUSE,94|8749|1740|42|4513|2147|1667|4932|307|13951|87|2154|57|7215|1630|54|5281|2740|1857|5095|1905|2330|30|1342|2960|1544|9433|5283|9504|1908|1572|1238|1232|194|1040|2376|1554|8166|1579|5282|7237|1609|1344|8195|2375|4922|9270|4547|8980|55|1571|56|7657|1343|4530|1652|1529|1713|2295|19|1574|5120|8889|2737
COOLER,2018,KOBE F2,2539|73|94|7665|7440|42|4513|6397|6599|1034|7109|9120|7438|1269|4512|4932|6797|87|57|4732|1608|64|1630|54|5281|2740|1124|1347|9055|88|1967|9130|2688|1905|8119|4747|30|1125|8131|1342|7781|1144|8556|1270|2489|5068|6528|5283|67|7534|1908|98|8257|6144|1216|2187|7427|5226|8421|9385|1232|8833|7116|5745|2525|3050|175|6118|38|2376|8754|33|14|8566|5282|9811|10|8671|8195|7628|2375|1067|8122|7835|5210|74|1225|4547|55|1316|6396|56|7556|7963|8944|1088|1343|4530|1193|1533|7762|41|1589|8224|7727|1219|19|4724|7961|2737
COOLER,2018,KOBE S206M,73|94|1830|1642|1740|42|4513|7109|1624|1269|4932|87|3052|57|64|54|1617|234|5281|1585|88|1967|10031|1857|1905|30|1342|1144|1270|1544|9380|5283|67|1908|98|1216|2187|1232|7116|6118|1679|2376|532|33|14|7023|692|5282|1609|1344|10|2375|4922|74|1225|4547|55|1571|7029|1316|56|1343|4530|1193|41|7063|1713|6503|1219|19|5120|5402
CREATE,2020,KRETA V11V,2539|4935|73|2302|94|1049|149|4838|42|4989|7109|4627|5063|4512|1196|2147|7015|4932|1171|87|2154|57|13007|9228|7064|4937|2219|8180|64|1323|959|54|5281|1585|2233|1112|1124|1347|88|1252|5111|2722|4884|637|1905|4731|4747|2330|4975|5514|30|5081|4564|4948|141|5232|1125|261|2736|7781|1144|1270|1544|4973|5068|4593|9183|67|1908|98|3030|1297|5241|1216|2606|5024|310|4445|1232|7116|194|2525|13274|103|38|2376|5176|33|2347|14|614|7023|5084|1609|9365|10|2375|4733|2254|883|74|1225|1032|55|1571|5119|7029|2225|6396|56|224|1088|5122|5285|584|1193|41|781|193|105|2295|1219|19|5120|6803|8474|1061|4951
DUOWEI,2011,DOWE S620,5507|6397|1355|4932|7623|5281|1585|1124|7124|1560|1967|6339|1342|1144|1544|7914|1297|2187|5374|1572|6118|5931|1579|5282|5084|6205|6217|1571|56|6264|1088|5949|1343|5433|1529|7727|6503|1574|5959|4951|2737
DUOWEI,2011,DOWEI S620,5507|6397|1355|4932|4135|3595|7623|5281|1585|1124|7124|1560|1967|1342|1144|1544|7914|1297|2187|1572|4173|9384|3668|5931|1579|3783|5282|5084|9901|3590|1571|4144|56|1088|1343|5433|1529|7727|1574|3858|5959|2768|4951|2737
DUOWEI,2013,DOWE ISUPER S2,42|4932|57|1630|54|1617|5281|1124|9055|1560|1967|3674|4044|30|1342|8556|7914|5283|1572|1232|1554|1579|5282|1344|7628|55|1571|1755|56|7556|7963|8944|1088|1343|1529|19|1574|4287|2737
DUOWEI,2015,DOWEI QINGCHENG L3C,94|42|1624|6359|1196|4932|1171|307|87|9882|57|2993|1323|54|1617|5281|1585|2740|7119|1124|9055|1252|3833|1905|4044|30|1342|1144|8556|12155|1270|1544|9433|5283|1908|1297|1216|1232|194|2376|5282|1609|1344|5981|1087|7628|2375|4922|9270|1884|5561|1075|1225|1032|55|1571|56|7963|1088|1343|1193|5139|1219|19|4965|2737
DUOWEI,2015,DUOWEI QINGCHENG L3,73|94|42|1624|6359|1196|4932|1171|307|87|9882|57|2993|1323|54|1617|5281|1585|2740|7119|1124|9055|1252|3833|1905|4044|30|1342|1144|8556|12155|1270|1544|9433|5283|67|1908|98|1297|1216|1232|194|2376|14|5282|1609|1344|10|5981|1087|7628|2375|4922|9270|1884|5561|1075|1225|1032|55|1571|56|7963|1088|1343|1193|5139|1219|19|4965|2737
DUOWEI,2016,DOWE M1T,94|1740|42|4513|6599|7109|405|1624|1269|4932|437|87|3052|57|54|1617|5281|1585|7119|1124|4005|1967|9337|11054|1905|30|1342|1144|12155|1270|1544|5283|1908|3536|1216|2187|13290|1232|7116|1040|2376|532|5841|614|5282|1609|2375|4922|5039|1075|1225|4547|55|1571|1316|56|1088|1343|4530|1193|9733|125|1765|1219|19|2737
DUOWEI,2016,DOWE M1W,73|1740|42|4513|6599|7109|405|1624|1269|4932|437|87|3052|57|1617|5281|1585|7119|1124|4005|1967|9337|11054|1905|30|1342|1144|12155|1270|1544|5283|67|1908|98|3536|1216|2187|13290|1232|7116|1040|2376|532|5841|14|614|5282|1609|10|2375|4922|5039|1075|1225|4547|1571|1316|56|1088|1343|4530|1193|9733|125|1765|1219|19|2737
DUOWEI,2016,DOWE V3,73|94|1740|42|4513|6599|590|7109|1624|1269|4932|87|57|54|1617|5281|1585|2740|1124|9055|12776|1905|30|1125|1342|1144|8556|1270|1544|9433|5283|67|1908|98|1216|6368|1232|7116|2376|532|14|692|5282|1609|1344|10|8195|7628|2375|4922|9270|1225|4547|55|1571|1316|56|7556|7963|8944|1088|1343|4530|1193|1765|7727|1219|19|5120|7961|2737
DUOWEI,2016,DOWEI L8 PLUS,73|94|1740|42|4513|7109|1624|1269|9499|4932|87|57|64|54|1617|5281|1585|2740|1124|88|1967|1813|1857|2903|282|1905|30|1125|1342|1144|1270|1544|5283|67|1908|504|98|1682|1216|2187|10965|11676|628|1232|9368|7116|2376|532|33|14|614|1579|5282|1609|1344|10|2375|74|1225|4547|5741|55|1571|1316|56|1747|1088|5518|6133|1343|4530|1193|5139|41|1219|19|4965|2737
DUOWEI,2018,DOWEI A55,73|94|42|1034|7109|4932|6797|87|57|1608|64|1630|54|4960|234|2740|2963|1112|88|1070|30|1125|1342|6376|1144|1086|67|98|1297|2930|2187|7116|1095|38|532|33|14|10|4922|1067|5716|74|55|6396|56|1101|776|1343|5139|41|19|4965|2737
DUOWEI,2019,D9 PRO,73|94|42|4932|6797|87|57|1608|64|1630|54|5281|2740|1124|88|1026|5233|10000|30|5942|1125|1342|1144|2489|5068|67|504|98|1297|1528|2187|5226|1437|2525|38|78|532|33|2943|14|7023|5084|756|1392|10|1400|74|9189|55|7029|56|1088|5285|1343|41|19|4951|2737
DUOWEI,2019,DOWEI D1,73|94|7440|42|1474|1878|7109|7438|4932|6797|87|57|446|64|54|5281|2740|88|1905|1466|30|5225|1342|1144|5283|67|1908|98|1297|2187|9280|7427|7116|38|9209|5176|532|33|14|7023|5282|1452|1344|1392|9295|10|8671|8122|1400|74|55|7029|56|344|1343|5139|5148|41|7727|19|8110|7961|4965|2737
DUOWEI,2019,DOWEI V33,73|94|6599|1474|7109|4932|87|1608|64|1630|54|234|5281|88|30|1342|1144|5127|5283|67|98|1297|5761|6368|7116|9346|6118|532|33|14|5282|1344|1392|10|4922|1400|74|2951|55|1343|1533|1449|41|1589|5120|1454
FUJITSU,2011,FUJITSU IS12T,1919|4513|1771|1624|7496|4932|419|1742|1630|5281|5104|1124|9055|1560|583|1905|5514|30|6002|6004|8556|7914|5283|1908|2187|526|1572|8402|1232|4173|1554|614|1579|5282|8195|1351|7628|13763|4931|4547|1571|6396|9029|56|7963|1088|4058|584|4530|1589|1529|781|125|1574|1702|2737
GOLDEN,2013,GIONEE E3,42|4513|4932|307|13951|57|1630|5281|1124|1560|1967|5095|537|1905|2330|30|6002|1342|6004|1144|1547|1270|5283|6552|1908|2930|9621|1216|2187|1572|1232|2911|194|1040|6118|2376|1554|393|532|9391|14|614|1579|5282|1344|10|8195|2375|4922|1225|4547|1571|1755|3846|56|1088|1343|4530|1193|1529|2295|6503|1219|19|1574|5120|2737
GOLDEN,2013,GIONEE E3T,42|4513|1269|4932|307|13951|57|1630|54|5281|1124|1560|1967|537|1905|2330|30|6002|1342|6004|1144|1547|1270|5283|6552|1908|2930|9621|1216|2187|1572|1232|2911|194|1040|6118|2376|1554|393|532|9391|614|1579|5282|1344|8195|2375|4922|1075|1225|4547|55|1571|1755|1316|3846|56|1088|1343|4530|1193|1529|2295|6503|1219|19|1574|5120|2737
GOLDEN,2013,GIONEE E6,42|4513|2147|4932|13951|2154|57|2993|1630|5281|2740|1124|1560|1967|5095|282|537|1905|2330|30|1342|1144|1547|1270|1064|5283|1908|1216|1572|1232|2376|1554|532|5352|14|614|1579|5282|1344|10|2375|4922|1225|1032|4547|1571|1755|3846|56|1088|1343|4530|1193|5139|1529|2295|1219|19|1574|4965|2737
GOLDEN,2013,GIONEE E7,5507|42|4513|6397|2830|5313|4627|2147|4932|826|13951|2154|57|566|1630|5281|2740|1124|1025|1560|1967|1905|4747|2330|5514|30|9684|1342|1144|1547|1270|1064|5068|5283|6552|1908|1216|1572|2959|1232|9368|194|6118|2376|1554|5352|14|895|1579|5282|6205|1344|10|2375|4922|883|1075|1225|135|4547|1571|9149|1755|6396|56|1088|1343|584|4530|1193|1529|781|2295|6503|1219|653|19|9168|1574|2737
GOLDEN,2013,GIONEE E7L,94|5507|42|4513|6397|5313|4627|1196|2147|4932|13951|87|2154|57|566|1630|54|5281|2740|1805|7119|1124|1252|1560|1967|1857|5095|1905|4747|2330|5514|30|342|1342|1144|1547|1270|1792|5068|5283|6552|1908|1216|1572|400|1232|9368|3050|1904|6118|2376|1554|5352|1579|5282|6205|1344|1087|2375|4922|1075|1225|1032|4547|55|1571|9149|6396|56|1088|1343|584|4530|1193|1652|1589|1529|781|1728|2295|6503|1219|19|9168|1574|2737
GOLDEN,2014,GIONEE E7,5507|42|4513|6397|2830|5313|4627|2147|4932|826|13951|2154|57|566|1630|5281|2740|1124|1560|1967|5095|1905|4747|2330|5514|30|9684|1342|1144|1547|1270|5068|5283|6552|1908|1216|1572|2959|1232|9368|194|6118|2376|1554|5352|14|895|1579|5282|6205|1344|10|2375|4922|883|1075|1225|135|1032|4547|1571|9149|1755|6396|56|1088|1343|584|4530|1193|1529|781|2295|6503|1219|653|19|9168|1574|2737
GOLDEN,2014,GIONEE E7T,5507|42|4513|6397|2830|5313|4627|2147|4932|826|13951|2154|57|566|1630|54|5281|2740|1124|1560|1967|1905|4747|2330|5514|30|9684|1342|1144|1547|1270|5068|5283|6552|1908|1216|1572|2959|1232|9368|194|6118|2376|1554|5352|14|895|1579|5282|6205|1344|10|2375|4922|883|1075|1225|135|1032|4547|55|1571|9149|1755|6396|56|1088|1343|584|4530|1193|1529|781|2295|6503|1219|653|19|9168|1574|2737
GOLDEN,2014,GIONEE S5.5,8749|935|804|42|4513|6397|4627|5392|7496|2147|4932|13951|9338|2154|57|7215|1630|54|5281|2740|7119|1124|9055|1560|1967|9130|1857|5095|1832|4924|1905|4747|2330|30|5998|1342|5820|1144|1547|8556|1270|6162|5283|1908|290|1216|5692|1572|10077|8402|1232|1946|6118|2376|1554|532|868|8166|14|614|1579|5282|1835|7237|1344|798|790|10|8195|7628|2375|1075|1225|6478|1032|4547|8980|55|1571|9149|681|1755|6396|9029|56|7556|1975|7657|7963|8944|1088|1343|4530|1193|5139|2819|1529|789|7727|1728|9165|2295|1959|1219|19|9168|1574|8889|5460|7961|4965|2737
GOLDEN,2014,GIONEE S5.5L,94|8749|42|4513|6397|287|1697|7109|4627|5392|7496|2147|4932|13951|9338|87|2154|57|7215|1630|54|5281|2740|7119|1124|9055|1560|1967|9130|583|1857|5095|16|1905|4747|2330|30|5998|1342|5820|1144|1547|8556|1270|6162|5283|1908|1216|5692|1572|10077|8402|1232|7116|1946|6118|2376|1554|8166|678|14|1579|5282|1835|7237|1344|8195|1087|7628|2375|4922|1075|1225|2951|6478|1032|4547|8980|55|1571|9149|6396|9029|56|7556|382|1975|7657|7963|8944|1088|1343|584|4530|1193|5139|1652|1529|781|7727|1728|9165|2295|1959|1219|19|9168|1574|8889|5460|7961|4965|2737
GOLDEN,2014,GIONEE V188,94|8749|9440|804|42|4513|7109|9848|1624|4932|87|57|7215|54|1617|234|5281|1585|2740|7119|1124|1967|5095|537|1905|4747|5514|30|1342|1544|9433|5283|820|1908|2187|1232|7116|1040|2376|532|868|8166|5352|614|5282|1609|1344|790|2375|4922|9270|1884|8980|55|1571|3005|6396|56|7657|1088|1343|4530|1902|1589|7727|19|5120|639|2737
GOLDEN,2014,GIONEE V188S,94|8749|9440|804|42|4513|7109|9848|1624|4932|87|57|7215|54|1617|234|5281|1585|2740|7119|1124|1967|537|1905|4747|5514|30|1342|1544|9433|5283|820|1908|2187|1232|7116|1040|2376|532|868|8166|5352|614|5282|1609|1344|790|2375|4922|9270|1884|8980|55|1571|3005|6396|56|7657|1088|1343|4530|1902|1589|7727|19|5120|639|2737
GOLDEN,2015,GIONEE F103,94|1831|42|7109|6359|1196|4932|4595|13951|437|87|57|1630|54|234|5281|7119|1124|1665|1252|1560|7851|1857|7574|1905|30|1342|1144|1547|1270|9433|5283|1908|1297|2964|1216|2187|5226|1572|4445|1232|7116|4623|5469|1040|2376|1554|532|614|1579|5282|1344|4474|2375|4922|9270|5210|1075|1225|6233|55|1571|56|4574|1088|4638|1343|1193|1589|1529|5424|1219|19|1574|5120|10124|2737
GOLDEN,2015,GIONEE F103 LAN XUAN,94|10394|1831|42|7109|4932|4595|8680|13951|437|87|57|8360|1630|54|234|5281|7119|1124|1665|1560|7851|1857|7574|1905|30|1342|1144|1547|1270|9433|5283|1908|1297|2964|1216|2187|5226|1572|4445|7796|1232|7116|4623|8230|6118|2376|1554|8754|532|614|1579|5282|1344|4474|2375|4922|9270|5210|1075|1225|1032|55|1571|56|4574|1088|8291|7567|4638|1343|10890|1193|1589|1529|1219|19|1574|5120|5482|10124|2737
GOLDEN,2015,GIONEE GOLDEN STEEL,73|94|1831|10328|42|4513|7109|10355|1624|1269|5229|4932|437|87|57|54|1617|234|5281|1585|2740|7119|1124|1967|1857|5095|1905|30|10348|1342|1144|1270|1544|3650|9433|5283|67|1908|98|1216|6368|2187|1701|1232|7116|1040|2376|3726|5176|532|2943|14|614|5282|1609|1344|9816|10|13061|2375|4922|9270|1075|1225|4547|55|1571|1316|56|1747|13094|1088|1343|4530|10890|1193|2407|1589|1219|19|5120|2737
GOLDEN,2015,GIONEE M3,94|1831|1740|42|4513|7109|1269|4932|13951|437|87|57|1630|54|6013|234|5281|2740|7119|1124|1665|1560|1050|1857|1905|30|1342|3041|1144|1547|1270|9433|5283|1908|1216|1572|9481|1232|7116|13561|2376|1554|532|614|1579|5282|1344|2375|4922|9270|1075|1225|4547|55|1571|13498|1316|56|1088|1343|4530|1193|1589|1529|1219|19|1574|5120|2737
GOLDEN,2015,GIONEE M3S,73|1831|1740|42|4513|7109|1269|4932|307|13951|87|57|64|1630|6013|5281|2740|7119|1124|88|1560|1050|746|1857|1905|474|30|1342|3041|1144|1547|1270|9433|5283|67|1908|98|1216|1572|1859|9481|1232|7116|194|13561|2376|1554|33|14|1579|5282|1344|10|2375|4922|9270|74|1075|1225|4547|1571|13498|1316|56|1747|1088|1343|584|4530|1193|41|1589|1529|781|1219|19|1574|5120|2737
GOLDEN,2015,GIONEE M5,73|94|5426|42|4513|7913|3214|7109|4627|1269|4932|13951|437|87|57|1630|54|7447|234|5281|2740|7119|7345|1124|9055|88|1560|6407|1857|5095|3282|7906|13725|3884|1905|4747|2330|30|12357|1342|1144|1547|3961|1270|9380|5283|3358|7375|67|1908|98|3277|1216|2187|1572|1701|1232|7116|8230|2376|1554|8754|3726|4110|8088|532|33|14|614|1579|3915|5282|1344|7637|10|8195|2375|4922|8098|13545|6385|74|1075|1225|1032|4547|9917|55|1571|9149|1316|6396|56|3163|1747|1088|8291|7567|1343|4530|1193|5139|3181|13469|58|1589|1529|2931|7727|1728|2295|1219|19|1574|8641|3331|7961|4965|2737
GOLDEN,2015,GIONEE M5 HIGH -END VERSION,73|94|5426|42|4513|7913|3214|7109|4627|1269|4932|13951|437|87|57|1630|54|7447|234|5281|2740|7119|7345|1124|1665|9055|1025|88|1560|6407|1857|3282|7906|13725|3884|1905|4747|2330|30|12357|1342|1144|1547|3961|1270|9380|1064|5283|3358|7375|67|1908|98|3277|1216|2187|1572|1232|7116|8230|2376|1554|8754|3726|4110|8088|532|33|14|614|1579|3915|5282|1344|7637|10|8195|2375|4922|8098|13545|6385|74|1075|1225|4547|9917|55|1571|9149|1316|6396|56|3163|1088|8291|7567|1343|4530|1193|5139|7147|3181|13469|58|1589|1529|2931|7727|1728|2295|1219|19|1574|8641|3331|7961|4965|2737
GOLDEN,2015,GIONEE TIANJIAN W900S,73|94|8749|42|4513|2830|7109|1624|13918|5229|4932|87|57|7215|64|1630|54|13924|5281|2740|10006|9055|88|1560|4387|282|1905|30|4380|1342|8556|13925|67|1908|98|4414|2187|1572|2959|7116|2376|1554|5176|532|33|8166|14|614|1579|5282|7237|10|7628|2375|9287|6385|74|4547|8980|55|13921|1571|56|7657|7963|633|1343|4530|13913|5139|41|1589|7727|19|1574|8889|7961|4965|2737
GOLDEN,2016,GIONEE F100,94|1831|42|4513|7109|1624|6359|1196|4932|1171|437|87|57|1323|54|1617|234|5281|1585|7119|9512|1124|1252|1857|1905|30|1342|1144|1270|1544|9433|5283|1908|1297|5241|2964|1216|2187|1859|1232|7116|5469|1040|2376|5176|614|5282|1609|1344|2375|4922|9270|5039|1075|1225|6233|4547|55|1571|56|1747|1088|1343|4530|1193|5424|1219|19|2737
GOLDEN,2016,GIONEE F100B,73|94|1831|42|4513|7109|1624|1196|4932|1171|437|87|57|1323|54|1617|5281|1585|7119|9512|1124|1252|1857|1905|30|1342|1144|1270|1544|9433|1853|5283|67|1908|98|1297|5241|2964|1216|160|2187|1232|7116|5469|1040|2376|5176|532|14|614|5282|1609|1344|10|2375|4922|9270|5039|1075|1225|4547|55|1571|56|1747|1088|1343|4530|1193|1219|19|2737
GOLDEN,2016,GIONEE F100S,73|94|1831|42|4513|7109|1624|1196|4932|1171|437|87|57|64|1323|54|1617|5281|1585|7119|9512|1124|88|1252|1857|1905|30|1342|1144|1270|1544|9433|1853|5283|67|1908|98|1297|5241|2964|1216|160|2187|1232|7116|5469|2376|5176|532|33|14|614|5282|1609|1344|10|2375|4922|9270|5039|74|1075|1225|1032|4547|55|1571|56|1747|1088|1343|4530|1193|41|1219|19|2737
GOLDEN,2016,GIONEE F103B,73|94|1831|42|4513|6599|7109|1624|1196|4932|11817|437|87|57|64|54|1617|234|5281|1585|7119|1124|88|1252|1967|1857|1905|30|1342|1144|1270|1544|9433|5283|67|1908|98|1297|2964|1216|2187|5226|1859|1232|7116|6118|2376|532|33|14|614|5282|1609|1344|10|2375|4922|9270|5210|74|1075|1225|4547|55|6256|1571|56|1747|1088|1343|4530|1193|5139|41|1589|1219|19|10124|11037|4965|2737
GOLDEN,2016,GIONEE GOLDEN STEEL,73|94|1831|42|4513|7109|1624|1269|5229|4932|437|87|57|54|1617|234|5294|5281|1585|2740|7119|1124|1025|88|1967|1857|5095|1905|30|1342|1144|1270|1544|9433|5283|67|1908|98|1216|2187|1701|1232|7116|2376|5176|532|33|2943|14|614|5282|1609|1344|9816|10|2375|4922|9270|74|1075|1225|4547|55|1571|1316|56|1747|1088|1343|4530|1193|58|1589|1219|19|5120|2737
GOLDEN,2016,GIONEE S5,94|1831|553|42|4513|1034|7109|2870|1624|1269|4512|5229|4932|1809|6797|2759|87|57|10410|54|1617|5281|1585|2740|7119|1124|9055|1967|1857|4239|282|1905|6398|12145|30|11511|1125|10348|1342|1144|8556|3641|1270|1544|1064|5283|1908|1216|6368|2187|1232|7116|2376|9236|5176|532|10110|614|5282|1609|1344|7628|3590|2375|3524|12399|1075|1225|4547|55|1571|4144|1316|56|7963|1088|1343|4530|1193|5139|1589|7727|1219|19|11037|4965|2737
GOLDEN,2017,GIONEE F109,73|94|1831|42|4513|7109|5463|1624|5229|4932|87|57|1617|5281|1585|3061|7119|1124|1025|88|1967|1857|1905|30|1125|1342|1144|1544|9433|5283|67|1908|98|1297|2187|10965|11676|7116|1795|38|2376|5176|5689|5282|1609|1344|9816|2375|9270|74|4547|1571|6396|56|1088|1343|4530|1589|19|5120
GOLDEN,2017,GIONEE F109N,73|94|1831|42|4513|7109|5463|1624|5229|4932|87|57|1617|5281|1585|3061|7119|1124|1025|88|1967|1857|1905|30|1125|1342|1144|1544|9433|5283|67|1908|98|1297|2187|10965|11676|7116|1795|38|2376|5176|5689|5282|1609|1344|9816|2375|9270|74|4547|1571|6396|56|1088|1343|4530|1589|19|5120
GOLDEN,2017,GIONEE S10,2539|2229|94|1831|2201|42|4513|7109|5463|623|4627|10297|1624|4512|5229|4932|8564|87|57|626|54|1617|5281|1585|2740|1124|9055|1967|10246|1026|1857|10512|4737|1905|4747|30|1125|1342|1144|8556|11930|1544|5068|7914|5283|10724|1908|1297|5864|2187|9368|7116|1795|8967|175|6118|2376|10464|8088|5176|532|6796|614|7023|5689|9594|5282|2232|1609|1344|7628|2375|4733|1067|10684|8295|4547|55|1571|7163|7029|3033|6396|56|7963|1088|7567|7612|1343|3031|4530|1589|10475|7364|19|5120|11037|2737|8786
GOLDEN,2019,GIONEE K3,2539|73|94|1740|42|7109|1624|4932|6797|87|57|54|1617|1585|2740|1124|1347|88|9328|1857|4884|1905|4747|5514|30|1125|1342|3041|1144|1544|2489|5068|5182|1856|67|1908|504|98|1297|2187|7116|1437|2525|6118|38|2376|532|14|7023|1609|756|1392|10|4848|2375|1400|74|1638|4547|55|1571|7029|6396|10415|56|1088|1343|4530|2661|1589|6503|19|2600|2737
GOLDEN,2020,GIONEE K3 PRO,2539|73|2302|94|42|4513|7109|9120|1624|4932|6797|87|57|64|54|1617|5281|1585|2740|2233|1112|1124|1347|9055|909|88|9328|1967|9130|4884|8014|1905|4747|2330|30|1125|8131|1342|6376|1544|2489|5068|5182|5283|67|1908|98|2187|1062|1232|7116|2525|2376|9209|5897|532|868|33|2943|2347|14|7023|1609|10|2375|8295|2254|74|668|4547|55|1571|7029|56|344|1088|5285|1343|4530|8877|2661|41|4764|1589|2295|19|2600|7505|806|2737
GOLDEN,2020,GIONEE K30 PRO,2539|5933|73|2302|94|42|4513|7109|9120|1624|3206|1196|4932|1171|6797|87|57|64|1323|54|1617|5281|1585|2740|2233|1112|1124|1347|9055|88|1252|1967|9130|4884|8014|1905|2330|30|5054|1125|8131|1342|1144|1270|1544|2489|5068|5182|5283|67|1908|98|1297|1216|1062|1232|6127|7116|2525|2376|9209|532|33|2943|2347|14|7023|4840|1609|10|2375|8295|2254|74|1225|4547|55|1571|7029|6396|56|1088|5285|1343|4530|1193|8877|2661|41|1589|2295|1219|19|2600|7505|2737
GOOGLE,2010,GOOGLE NEXUS ONE,1624|7496|4932|6380|1630|1617|5281|7124|1560|1967|4500|5514|30|1547|391|1544|7914|5283|1908|2187|1353|1572|8402|1232|1554|614|1579|5282|8195|1354|5039|1571|1726|6396|9029|7556|8944|1589|1529|781|125|7727|2767|1574
GOOGLE,2019,GOOGLE PIXEL 4,2539|4957|73|2302|94|11768|42|4513|10799|7460|7109|4627|1624|8148|2502|11307|1196|7015|4932|2045|2093|9156|1171|87|57|8360|7064|1323|13759|54|1617|5281|1585|2740|968|2963|2469|2233|2048|1124|88|1252|7054|1967|1026|2037|2440|4737|573|4166|1905|4747|2330|30|6669|1125|2000|7781|1144|7062|1270|1544|5528|5013|5068|7379|67|1908|98|1297|2930|1216|4686|5226|1232|7116|8230|13781|2376|4700|9247|2347|14|614|6072|7023|5084|6488|1609|3709|1392|790|10|7022|2375|2254|883|2065|5210|7523|4704|1400|74|1225|4547|55|1571|7029|6396|56|1088|2350|5285|2014|584|4530|1193|862|781|5011|2295|1219|19|8110|2076|2010|4951|11802|2737
